,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1,LABEL,DAMS
283,283,283,171686,50,0,7,40.9806,-117.7483,05/2009/31,0.4,1,1,52.6833131
284,284,284,164101,1,0,8,41.5418,-117.8013,06/2009/5,0,1,1,54.30562162
285,285,285,163697,5,0,8,29.3643,-98.0738,05/2009/27,0,1.2,1,24.50335991
286,286,286,162769,15,0,8,40.8972,-88.6521,04/2009/27,3.3,13.7,1,35.46881827
287,287,287,162771,272,0,6,42.084,-87.9675,04/2009/27,17.3,8.4,1,68.03852571
288,288,288,162772,34,0,7,41.1407,-87.9037,04/2009/27,3.5,12.9,1,29.18322829
289,289,289,162773,22,0,7,41.1466,-88.8588,04/2009/27,6.2,17.8,1,24.07469367
290,290,290,172972,53,0,8,29.6439,-81.2054,05/2009/18,4,107.5,1,60.11074264
291,291,291,159196,103,0,7,41.5678,-88.0886,03/2009/8,10.5,8.2,1,26.49977089
292,292,292,172983,820,0,8,29.8913,-81.3186,05/2009/19,92.6,89.7,1,63.5881443
293,293,293,157367,21,0,8,40.6312,-91.1845,04/2009/30,1.7,19.4,1,95.92492882
294,294,294,157373,3,0,0,41.0692,-90.85,04/2009/30,0,19.9,1,62.03449038
295,295,295,164712,6,0,8,41.35,-92.4113,04/2009/30,0.9,8.4,1,47.71079538
296,296,296,164715,59,0,8,41.4426,-90.4321,04/2009/1,3.7,0.1,1,60.17651958
297,297,297,159197,300,0,8,41.6434,-88.0049,03/2009/8,10.5,8.2,1,37.32702269
298,298,298,159199,75,0,8,41.6483,-87.7986,03/2009/8,13.1,9.9,1,49.30142146
299,299,299,159201,2984,0,8,41.6976,-87.6721,03/2009/8,11.7,9.2,1,60.93545185
300,300,300,159202,339,0,8,41.7304,-88.0307,03/2009/8,10.6,9.6,1,44.77334738
301,301,301,159282,24,0,6,41.1688,-87.9305,03/2009/10,0.1,15.2,1,26.37208141
302,302,302,159295,2,0,0,40.9293,-87.876,03/2009/10,0.3,40.9,1,43.26159205
303,303,303,159300,2,0,0,40.6436,-87.7037,03/2009/10,0,46.1,1,76.95167715
304,304,304,160326,7,0,0,41.461,-88.5956,03/2009/10,0.7,17.4,1,21.6056264
305,305,305,162744,113,0,8,42.1196,-87.8007,03/2009/10,0.3,34.5,1,73.77252864
306,306,306,159138,5,0,8,40.6,-94.68,05/2009/15,0,35.3,1,50.51305638
307,307,307,176140,5,0,4,40.3717,-86.722,05/2009/1,18.2,1.5,1,31.89085112
308,308,308,176149,14,0,5,40.3486,-86.6986,05/2009/1,18.2,1.5,1,34.66763345
309,309,309,159139,3,0,8,40.62,-94.48,05/2009/15,0,35.3,1,51.82186669
310,310,310,156067,20,0,7,40.2762,-85.6604,02/2009/11,1.5,16.2,1,34.45530629
311,311,311,156068,42,0,7,39.7164,-85.913,02/2009/11,8.5,36.5,1,22.09809482
312,312,312,156069,102,0,7,39.8319,-86.4125,02/2009/11,8.1,28.6,1,9.440555561
313,313,313,157656,6,0,6,44.37,-97.13,03/2009/22,0,21.7,1,100.0275431
314,314,314,157657,6,0,6,44.37,-97.13,03/2009/22,0,21.7,1,100.0275431
315,315,315,156223,21,0,8,39.5207,-85.8152,02/2009/11,3.9,19.2,1,36.73397462
316,316,316,156233,6,0,8,38.7916,-86.447,02/2009/15,0,0,1,24.48765341
317,317,317,160978,4,0,8,31.1,-91.3,03/2009/27,82.6,127.7,1,55.8220765
318,318,318,160980,36,0,8,30.32,-89.33,03/2009/28,20.6,5.6,1,64.68170549
319,319,319,160984,17,0,8,31.0871,-90.0124,03/2009/28,225.5,11.5,1,43.64090597
320,320,320,160985,11,0,8,31.2879,-90.3035,03/2009/28,71.6,11.3,1,70.92656653
321,321,321,160994,282,0,8,29.9,-90.13,03/2009/27,17.5,16.7,1,145.0298493
322,322,322,160995,99,0,8,29.97,-90.38,03/2009/27,27.8,33.2,1,122.9069314
323,323,323,156237,1,0,8,39.4054,-86.9985,02/2009/11,1.6,19.6,1,11.5624801
324,324,324,156063,43,0,8,39.4473,-87.5025,02/2009/11,6.3,53.4,1,25.70747664
325,325,325,165233,3,0,8,30.6917,-101.8197,04/2009/26,0,3.7,1,144.5930035
326,326,326,161514,142,0,8,35.116,-80.613,03/2009/1,42.7,76.9,1,36.85872525
327,327,327,161058,0,0,8,30.7077,-87.2919,03/2009/28,66.4,83.2,1,99.7719194
328,328,328,161061,2,0,8,30.9494,-86.667,03/2009/28,99.8,62.9,1,53.90996669
329,329,329,161062,13,0,8,30.821,-86.4652,03/2009/28,99.8,62.9,1,65.11238273
330,330,330,161495,4,0,8,30.97,-86.47,03/2009/28,70.7,87.2,1,48.53889818
331,331,331,161510,18,0,8,30.92,-88.58,03/2009/28,109.1,20.3,1,32.6508698
332,332,332,159795,43,0,8,36.5254,-93.9427,04/2009/12,0,22.8,1,14.13250209
333,333,333,159796,4,0,8,36.52,-94.48,04/2009/12,0,22.5,1,15.45970549
334,334,334,157307,3,0,8,39.0555,-87.5797,03/2009/11,20.3,8.8,1,4.807521468
335,335,335,156064,139,0,8,39.7598,-86.5326,02/2009/11,4.8,26.9,1,20.90360263
336,336,336,156065,29,0,6,40.2966,-86.53,02/2009/11,2.8,32.1,1,44.41039103
337,337,337,156066,19,0,7,39.8167,-86.3632,02/2009/11,8.1,28.6,1,5.243155655
338,338,338,150102,9,0,6,41.4449,-96.8318,03/2009/4,0,0,1,52.77360145
339,339,339,157493,1,0,6,43.827,-98.0814,03/2009/24,6.9,2.5,1,10.2790918
340,340,340,159929,5,0,8,38.2842,-93.0036,04/2009/27,2.1,37,1,34.0040656
341,341,341,159930,12,0,8,37.9829,-94.565,04/2009/27,12.9,23.2,1,40.41687435
342,342,342,159937,0,0,8,37.0031,-95.0287,04/2009/29,11.7,14.2,1,48.66529507
343,343,343,160986,7,0,8,30.9835,-90.217,03/2009/27,74.2,225.5,1,65.68167646
344,344,344,160987,158,0,8,29.6,-90.72,03/2009/27,11.6,22.8,1,131.0973843
345,345,345,160988,10,0,8,29.73,-90.6,03/2009/27,14.6,23.4,1,125.8541284
346,346,346,160990,9,0,8,29.87,-89.98,03/2009/27,15.8,17.4,1,138.5699496
347,347,347,156242,21,0,7,40.0446,-86.9432,02/2009/11,1.9,38.4,1,37.60804962
348,348,348,156249,5,0,6,40.1595,-87.4457,02/2009/11,2.6,57.2,1,58.52403063
349,349,349,156250,5,0,6,40.1655,-87.4433,02/2009/11,2.6,57.2,1,58.96997003
350,350,350,160992,12,0,8,29.93,-89.97,03/2009/27,16,17.3,1,132.6488024
351,351,351,160581,12,0,8,31.1077,-88.2552,03/2009/27,53.8,116.6,1,44.36276749
352,352,352,160582,4,0,8,31.27,-88.03,03/2009/27,53.8,116.6,1,68.26599189
353,353,353,207226,3,0,7,38.1494,-89.3283,12/2009/25,30.5,13.6,1,33.82543929
354,354,354,161029,1,0,7,39.23,-92.4108,03/2009/24,15.4,50.5,1,41.10580748
355,355,355,156251,0,0,7,40.1057,-87.4217,02/2009/11,2.6,57.2,1,52.43454348
356,356,356,156058,4,0,8,39.77,-87.3401,02/2009/11,1.2,22.8,1,23.93917293
357,357,357,156060,120,0,8,39.4777,-87.4186,02/2009/11,6.3,53.4,1,33.42434935
358,358,358,156061,327,0,8,39.4346,-87.3393,02/2009/11,1.2,35.3,1,36.91936169
359,359,359,166187,39,0,7,41.1846,-87.8982,05/2009/13,0,9.2,1,28.86557925
360,360,360,162949,3,0,8,30.0082,-93.8593,04/2009/18,24.6,15.5,1,84.30345789
361,361,361,156736,186,0,8,42.9353,-78.6729,02/2009/12,19.8,28.6,1,36.62517788
362,362,362,156737,326,0,8,42.9808,-78.1768,02/2009/12,11.8,21.9,1,38.71559718
363,363,363,160114,2,0,8,38.4977,-87.5068,04/2009/9,0.2,9.6,1,28.04037444
364,364,364,160115,8,0,8,38.5134,-87.2761,04/2009/7,3.6,0.2,1,19.21672876
365,365,365,160207,46,0,8,37.0178,-89.1812,04/2009/30,8.1,48.4,1,68.95671279
366,366,366,168244,4,0,8,39.0181,-91.8704,04/2009/29,0.1,11.2,1,59.6347384
367,367,367,192642,0,0,8,45.81,-112.94,08/2009/6,6.4,11.3,1,40.69934231
368,368,368,152608,1,0,8,44.07,-111.591,01/2009/2,10.6,12.3,1,7.63757502
369,369,369,214138,0,-1,-1,-14.3,-170.5253,12/2009/10,16.9,6.3,1,2797.506817
370,370,370,168248,4,0,8,38.6978,-92.4908,04/2009/29,0.2,11.5,1,55.93136763
371,371,371,168253,15,0,8,40.1799,-91.5285,04/2009/30,5.6,39.7,1,73.41199034
372,372,372,168254,5,0,8,39.6977,-91.3393,04/2009/30,7.7,48.3,1,32.63934834
373,373,373,168269,7,0,8,39.4667,-91.4586,04/2009/30,10.6,51.4,1,17.58211299
374,374,374,214140,0,-1,-1,-14.3,-170.5253,12/2009/10,16.9,6.3,1,2797.506817
375,375,375,161431,8,0,8,31.1764,-94.4399,04/2009/27,0.2,5.2,1,34.10431676
376,376,376,162968,9,0,8,30.92,-94.6,04/2009/27,0.4,4.9,1,42.77739658
377,377,377,162969,187,0,8,29.9529,-94.0038,04/2009/27,0,8.5,1,69.20246627
378,378,378,168242,21,0,0,39.65,-91.73,04/2009/29,0.1,10.1,1,15.44250095
379,379,379,149839,6,0,5,45.5198,-112.3154,01/2009/8,2.3,6,1,35.16891054
380,380,380,168243,1,0,8,39.1514,-92.428,04/2009/29,0,8.1,1,48.34079874
381,381,381,154667,7,0,8,38.4977,-87.5398,02/2009/12,9.9,0,1,25.69120177
382,382,382,154670,60,0,8,38.5,-87.28,02/2009/11,5.8,11.5,1,19.81160622
383,383,383,156183,2,0,8,43.0532,-96.5402,02/2009/11,1.1,0,1,79.99682553
384,384,384,193382,4,0,8,45.3692,-113.942,08/2009/31,10.6,1.4,1,46.8705568
385,385,385,151403,4,0,8,29.95,-90.3,01/2009/3,12,17.9,1,130.4943167
386,386,386,156738,173,0,8,43.0747,-78.7311,02/2009/12,19.4,30.6,1,24.78285531
387,387,387,154656,17,0,8,38.4229,-87.7471,02/2009/13,0,0,1,7.556061635
388,388,388,154659,3,0,7,38.03,-88.05,02/2009/14,0,0.1,1,43.7219544
389,389,389,154660,11,0,8,38.4,-87.73,02/2009/13,0,0,1,6.062991719
390,390,390,154673,62,0,8,36.75,-90.4,02/2009/12,30.3,0,1,22.78261363
391,391,391,156740,52,0,8,43.1019,-77.8478,02/2009/12,4.2,4.5,1,40.29791995
392,392,392,156741,27,0,8,43.0152,-77.8021,02/2009/12,8.1,11.6,1,30.546667
393,393,393,192661,2,0,8,45.37,-113.93,08/2009/6,0.9,1.3,1,47.33194861
394,394,394,162763,7,0,8,46.733,-120.733,05/2009/29,0,0,1,31.37952825
395,395,395,159193,1256,0,6,41.7149,-87.6079,03/2009/8,12.4,9.6,1,66.36106189
396,396,396,159195,232,0,7,41.5309,-88.1008,03/2009/8,23.4,21,1,22.49534086
397,397,397,155271,5,0,8,36.3969,-96.7656,02/2009/10,23.8,18.5,1,21.48940083
398,398,398,155272,0,0,2,36.57,-96.6099,02/2009/10,23.6,10.8,1,23.67719839
399,399,399,155276,9,0,7,36.779,-96,02/2009/10,19.1,4.1,1,12.1815186
400,400,400,193117,10,0,8,36.7674,-97.7594,08/2009/17,5.2,10.4,1,34.0229656
401,401,401,155062,11,0,8,33.8458,-85.0812,02/2009/28,19.6,39.8,1,47.03399146
402,402,402,164470,0,0,8,35.7199,-88.0966,04/2009/10,0.1,7.3,1,29.64099232
403,403,403,228427,4,0,8,38.7691,-87.2665,05/2009/25,3.7,8.9,1,30.44453325
404,404,404,157559,7,0,0,41.1293,-90.0347,03/2009/9,25.4,5.5,1,21.12703364
405,405,405,157565,4,0,0,40.8094,-89.2306,03/2009/10,1.9,35.8,1,23.54546016
406,406,406,157566,9,0,0,41.1911,-89.8846,03/2009/10,5.5,43.3,1,33.41778337
407,407,407,157567,5,0,0,41.15,-89.63,03/2009/10,2.9,41.5,1,47.10801556
408,408,408,157568,0,0,7,41.1518,-90.3928,03/2009/10,8.5,14,1,31.42819942
409,409,409,172527,10,0,0,32.6576,-107.1545,05/2009/22,6.2,7.2,1,29.77945357
410,410,410,157569,17,0,8,40.9467,-89.9272,03/2009/10,4.6,20.3,1,16.79380908
411,411,411,157570,3,0,4,40.6702,-90.4779,03/2009/10,7.9,19.9,1,43.09881231
412,412,412,157469,7,0,8,33.5,-80.87,05/2009/5,4.8,47.1,1,65.53752499
413,413,413,166278,143,0,8,31.2557,-90.4717,04/2009/12,0,15.9,1,86.34462634
414,414,414,166281,6,0,8,31.1504,-90.8154,04/2009/12,0.2,12.7,1,83.62688171
415,415,415,160099,39,0,8,37.2986,-89.5166,04/2009/1,11.1,0,1,44.87507594
416,416,416,160111,5,0,8,37.1828,-90.4882,04/2009/20,32.9,0,1,25.88766847
417,417,417,160845,1634,0,8,34,-81.02,05/2009/24,9.4,10.6,1,19.27286219
418,418,418,166592,4,0,0,40.7481,-87.5253,05/2009/15,20.2,1.9,1,64.2663912
419,419,419,166598,12,0,5,41.5147,-88.2572,05/2009/26,11.4,23.5,1,16.81660577
420,420,420,166600,597,0,7,41.7554,-87.7427,05/2009/26,4.7,11.9,1,60.80433329
421,421,421,149119,4,0,8,37.2547,-86.974,01/2009/29,38.1,0.1,1,20.07492955
422,422,422,168235,2,0,1,45.94,-104.038,04/2009/12,1.8,8.6,1,61.19180971
423,423,423,168238,0,0,0,45.212,-104.032,04/2009/13,3.9,0,1,59.88723317
424,424,424,168476,10,0,6,44.14,-103.15,04/2009/12,0.3,9,1,28.20098523
425,425,425,168478,0,0,8,44.51,-102,04/2009/12,0,9.8,1,127.2314864
426,426,426,160848,8,0,8,33.0302,-81.8764,05/2009/24,4.2,5.9,1,27.00429345
427,427,427,160853,3,0,8,33.2858,-81.0633,05/2009/25,30.5,11.6,1,42.69933698
428,428,428,160855,6,0,8,33.3449,-81.3108,05/2009/25,7.5,4.1,1,22.77388068
429,429,429,160858,261,0,8,33.5131,-80.8041,05/2009/25,29,10.7,1,59.59144043
430,430,430,166595,21,0,8,36.2732,-121.8071,04/2009/7,0,14.5,1,88.12329502
431,431,431,162624,14,0,8,29.3965,-83.0341,04/2009/20,0,11.1,1,59.24078339
432,432,432,152631,17,0,8,34.052,-87.5377,01/2009/6,28.2,113.8,1,28.50149283
433,433,433,147904,7,0,8,39.8719,-87.3839,01/2009/1,0.1,0,1,31.85009532
434,434,434,203051,6,0,8,32.9753,-92.7033,12/2009/24,49.9,67.9,1,32.72002968
435,435,435,208738,0,0,8,29.7495,-91.2669,12/2009/12,12.2,19.7,1,96.80669043
436,436,436,172002,10,0,8,38.3244,-97.045,05/2009/8,0.2,33.4,1,6.131221205
437,437,437,203055,17,0,8,32.5483,-92.6697,12/2009/24,44.7,55.6,1,30.5096107
438,438,438,208596,3,0,8,33.561,-93.4415,12/2009/23,1.7,25.6,1,30.85541881
439,439,439,196040,18,0,8,35.27,-90.57,09/2009/4,0.1,7.7,1,29.86024359
440,440,440,196052,4,0,8,35.27,-89,09/2009/6,1.1,3.8,1,68.46693506
441,441,441,196081,2,0,8,34.5434,-89,09/2009/17,17.7,21.9,1,61.29607654
442,442,442,196087,6,0,8,34.77,-88.53,09/2009/17,34.7,42.5,1,33.32021706
443,443,443,203053,2,0,8,32.7238,-92.2611,12/2009/24,49.7,56.2,1,7.622163797
444,444,444,203054,6,0,8,32.5529,-92.9488,12/2009/24,21.4,23.8,1,20.73631278
445,445,445,171952,70,0,5,38.36,-98.81,05/2009/8,0.4,14.8,1,72.5205328
446,446,446,171956,88,0,8,38.35,-98.2,05/2009/8,0.3,19.5,1,35.26711535
447,447,447,171958,4,0,4,38.2642,-98.118,05/2009/8,0.2,22.1,1,40.56222034
448,448,448,203229,6,0,8,31.9289,-93.6598,12/2009/24,33.3,88.8,1,42.74544531
449,449,449,163209,5,0,8,39.6345,-79.4438,05/2009/4,21.4,57.8,1,14.52776701
450,450,450,166728,10,0,8,33.3453,-93.5815,05/2009/3,9.6,23.2,1,17.95536825
451,451,451,167693,4,0,0,40.2053,-87.4258,04/2009/6,20,5,1,61.97975493
452,452,452,167692,4,0,0,40.2053,-87.4258,04/2009/6,20,5,1,61.97975493
453,453,453,166553,0,0,8,33.25,-93.58,05/2009/2,5.7,9.6,1,17.01088174
454,454,454,169176,3,0,0,40.6495,-84.493,05/2009/27,8.9,6.9,1,14.76588416
455,455,455,177004,55,0,8,27.616,-99.5059,05/2009/27,3.5,6.4,1,11.1042136
456,456,456,166710,9,0,8,33.01,-94.36,05/2009/3,7.2,15.1,1,25.87596921
457,457,457,174714,91,0,8,33.97,-112.75,07/2009/25,0.1,0.1,1,95.87379423
458,458,458,174719,91,0,8,33.97,-112.75,07/2009/25,0.1,0.1,1,95.87379423
459,459,459,169526,7,0,8,33.94,-94.36,05/2009/6,1.1,4,1,17.85619601
460,460,460,169527,10,0,8,32.7232,-95.5594,05/2009/6,0.3,9.8,1,10.13663888
461,461,461,170546,9,0,8,33.7339,-94.5593,05/2009/12,20.1,4.5,1,43.84402383
462,462,462,166692,3,0,8,34.03,-94.57,05/2009/2,1.3,71.8,1,16.80809108
463,463,463,170548,4,0,8,33.8443,-93.4113,05/2009/12,7.2,2.2,1,33.73825568
464,464,464,170549,4,0,8,33.9704,-93.8651,05/2009/12,13.3,2.4,1,24.17936207
465,465,465,170550,12,0,8,33.9636,-93.861,05/2009/12,13.3,2.4,1,24.59971871
466,466,466,170182,10,0,8,41.95,-90.9,05/2009/2,1.2,0,1,57.84077324
467,467,467,170183,3,0,6,40.62,-91.09,05/2009/15,0,30.1,1,89.10740851
468,468,468,170186,3,0,8,40.81,-91.43,05/2009/15,9.4,82.4,1,102.3736553
469,469,469,170187,3,0,8,40.81,-91.43,05/2009/15,9.4,82.4,1,102.3736553
470,470,470,166712,60,0,8,33.4701,-94.0284,05/2009/3,20.4,20,1,22.00622492
471,471,471,175337,14,0,8,33.3604,-92.634,05/2009/8,10.8,0.4,1,16.78553079
472,472,472,161156,6,0,8,31.4796,-82.0201,04/2009/2,61.7,239.9,1,186.6565574
473,473,473,167914,21,0,8,39.26,-86.8034,04/2009/6,47.5,3.4,1,26.9610053
474,474,474,167816,11,0,8,39.5047,-86.4219,04/2009/6,63.8,4.7,1,25.92162663
475,475,475,171859,4,0,8,33.76,-93.84,05/2009/16,0,3,1,13.69433268
476,476,476,173016,3,0,8,34.7,-90.13,05/2009/6,0.4,18.3,1,6.277795526
477,477,477,173018,6,0,8,34.5,-89,05/2009/6,0,9.9,1,58.9774697
478,478,478,168533,6,0,8,39.0574,-86.9769,04/2009/29,22.3,17.5,1,21.30160901
479,479,479,168542,16,0,8,38.8202,-87.2448,04/2009/30,9.3,22.1,1,30.12582981
480,480,480,168545,12,0,8,38.956,-86.9973,04/2009/30,17.5,40.2,1,13.62156488
481,481,481,176741,4,0,8,39.0549,-85.8667,04/2009/15,6.2,0.8,1,18.01975182
482,482,482,176830,8,0,8,39.2304,-86.7982,04/2009/16,0.6,0,1,30.20707714
483,483,483,166703,18,0,8,33.0522,-94.7396,05/2009/2,3.1,18.2,1,8.847349779
484,484,484,175340,4,0,8,32.6741,-92.0867,05/2009/17,3.7,20.9,1,9.089435302
485,485,485,173900,7,0,8,30.8009,-93.3868,05/2009/3,0,18.4,1,29.22996563
486,486,486,173901,19,0,8,30.5087,-92.4153,05/2009/3,0,5.8,1,25.61868888
487,487,487,173903,30,0,8,30.8483,-93.3182,05/2009/3,0,18.4,1,25.1081291
488,488,488,172821,12,0,8,41,-76.5459,07/2009/11,0.6,13.4,1,49.38720094
489,489,489,175243,8,0,8,33.6421,-93.5101,05/2009/2,2.5,20.7,1,39.47447716
490,490,490,172576,105,0,8,37.1605,-80.4221,05/2009/15,8.2,15.9,1,17.4833819
491,491,491,166684,5,0,8,33.106,-93.6715,05/2009/2,4.1,6.7,1,15.01505681
492,492,492,167933,9,0,8,38.5261,-87.2843,04/2009/7,3.6,0.2,1,19.78347474
493,493,493,167934,3,0,8,38.4933,-87.4948,04/2009/9,0.2,9.6,1,28.66019456
494,494,494,168504,8,0,6,39.8872,-87.3844,04/2009/30,7.8,29.1,1,32.81586166
495,495,495,169189,740,0,8,35.8045,-78.8352,05/2009/5,1.6,8,1,26.71754766
496,496,496,169195,1428,0,8,35.8235,-78.6085,05/2009/5,5.4,19,1,13.71766754
497,497,497,169196,2237,0,8,35.8298,-78.5838,05/2009/5,5.4,19,1,12.81535446
498,498,498,169197,779,0,8,35.8,-78.75,05/2009/5,1.6,8,1,22.09212638
499,499,499,167504,93,0,8,30.57,-100.64,04/2009/17,1.2,15.8,1,89.40934098
500,500,500,164729,13,0,8,41.1413,-74.1175,05/2009/7,4.1,12.7,1,13.08760777
501,501,501,164730,270,0,8,40.9985,-74.1123,05/2009/7,3.3,18.9,1,8.972965522
502,502,502,175330,1,0,8,33.6738,-94.7064,05/2009/10,4.6,12.5,1,52.76327672
503,503,503,172594,8,0,8,36.0643,-81.2592,05/2009/16,2.6,8.6,1,8.065519637
504,504,504,172596,20,0,8,36.0752,-81.289,05/2009/16,2.6,8.6,1,8.381515019
505,505,505,172598,5,0,8,36.7385,-80.9126,05/2009/16,18.6,18.9,1,47.22670619
506,506,506,170035,1074,0,8,38.8319,-104.8355,05/2009/24,0.9,4.4,1,19.28586069
507,507,507,169533,11,0,8,32.85,-95.1,05/2009/3,13.1,9.9,1,23.260411
508,508,508,169990,7,0,8,33.2583,-92.6971,05/2009/11,15.7,14.4,1,21.3061707
509,509,509,168506,8,0,6,39.8872,-87.3844,04/2009/30,7.8,29.1,1,32.81586166
510,510,510,166701,6,0,8,33.72,-94.4,05/2009/2,4.9,38.9,1,40.27773596
511,511,511,172569,18,0,8,37.3404,-79.3597,05/2009/15,5.1,10.1,1,28.15794059
512,512,512,172570,594,0,8,37.2649,-79.179,05/2009/15,3.7,6.2,1,27.84416912
513,513,513,172571,23,0,8,37.3108,-79.3943,05/2009/15,5.1,10.1,1,24.61270782
514,514,514,172572,27,0,8,37.3143,-79.4166,05/2009/15,5.1,10.1,1,25.01610732
515,515,515,179566,23,0,8,35.7509,-79.7906,06/2009/18,7.4,2.6,1,30.59654231
516,516,516,172597,62,0,8,35.1164,-89.9749,05/2009/2,16.6,26.7,1,42.26610194
517,517,517,176985,19,0,8,28.6484,-96.6296,05/2009/27,0,8.4,1,25.00087535
518,518,518,161137,10,0,7,36.7305,-108.4675,05/2009/23,3.3,8.3,1,76.35715873
519,519,519,170074,14,0,8,41.8628,-92.2983,05/2009/1,2.4,0.9,1,60.5918347
520,520,520,170175,3,0,6,40.62,-91.09,05/2009/1,44.4,3.4,1,89.10740851
521,521,521,166693,3,0,8,33.471,-95.0736,05/2009/2,1.6,51.1,1,44.75489145
522,522,522,171873,5,0,8,32.9799,-95.0723,05/2009/2,2.6,11.9,1,10.64761711
523,523,523,172573,14,0,8,37.2294,-79.2629,05/2009/15,4.1,14.8,1,19.91843115
524,524,524,172574,9,0,8,37.194,-79.2698,05/2009/15,4.1,14.8,1,16.58455834
525,525,525,168532,2,0,8,36.93,-94.9786,05/2009/1,5.6,13,1,51.40520338
526,526,526,168535,5,0,8,36.8611,-95.5966,05/2009/1,4.4,25.3,1,33.59179353
527,527,527,168874,2,0,8,36.93,-94.9786,05/2009/9,2.9,0.4,1,51.40520338
528,528,528,179586,8,0,8,35.496,-79.6654,06/2009/18,8.5,2.8,1,29.05805946
529,529,529,179587,21,0,8,35.62,-79.6,06/2009/18,9.4,3.1,1,42.27384133
530,530,530,179661,2885,0,8,35.79,-78.65,06/2009/16,7.2,68,1,18.28354259
531,531,531,173081,2,0,8,36.3721,-90.9397,05/2009/8,0.1,9.5,1,53.6787357
532,532,532,173090,20,0,7,35.92,-89.92,05/2009/9,5.9,42,1,66.83563929
533,533,533,173092,4,0,8,35.9,-90.58,05/2009/9,7.5,31.3,1,42.67212986
534,534,534,172605,1,0,8,35.83,-88.05,05/2009/2,12.5,13.2,1,38.02452044
535,535,535,172611,76,0,8,34.62,-89.95,05/2009/2,22.9,26.4,1,21.88105258
536,536,536,182243,33,0,8,42.8458,-83.8147,06/2009/17,0,18.2,1,6.780909015
537,537,537,182245,23,0,7,43.0348,-83.0621,06/2009/17,0,25.2,1,36.29243685
538,538,538,167920,6,0,8,39.0582,-86.9773,04/2009/5,0,44.7,1,21.39669398
539,539,539,170181,10,0,8,41.95,-90.9,05/2009/2,1.2,0,1,57.84077324
540,540,540,166694,11,0,8,33.6085,-95.0247,05/2009/2,1.4,53.4,1,51.96169324
541,541,541,172567,93,0,8,37.4677,-79.1101,05/2009/14,0,5.4,1,49.40886026
542,542,542,168883,81,0,8,36.2555,-95.85,05/2009/1,5.9,22.9,1,23.9854321
543,543,543,168884,11,0,7,35.1967,-94.6565,05/2009/2,4.4,68.3,1,19.99390647
544,544,544,171893,23,0,8,29.3988,-100.9279,06/2009/19,0.2,5.8,1,13.43027933
545,545,545,172702,4,0,1,29.8585,-101.5247,06/2009/19,0.1,6.8,1,64.21651598
546,546,546,166689,3,0,8,32.9496,-95.2302,05/2009/2,2.7,12.6,1,14.48604073
547,547,547,176287,6,0,8,32.7037,-88.1679,05/2009/27,17.3,11.9,1,39.43564356
548,548,548,169907,19,0,0,30.59,-103.9,05/2009/22,0.1,17,1,146.3616284
549,549,549,172568,19,0,8,37.3283,-79.2355,05/2009/15,3.7,6.2,1,30.42565369
550,550,550,190169,1367,0,8,43.6836,-70.3728,07/2009/8,7.1,8.1,1,17.77719695
551,551,551,167775,90,0,8,40.0414,-86.0262,04/2009/6,27,2.5,1,4.338913505
552,552,552,167707,2,0,7,38.3336,-87.7712,04/2009/9,0.1,18.2,1,2.809231063
553,553,553,174182,188,0,8,30.1963,-93.2331,05/2009/24,13.3,27.5,1,61.49606715
554,554,554,166690,11,0,8,33.14,-94.06,05/2009/2,6.4,16.9,1,20.77033823
555,555,555,169991,9,0,8,33.18,-92.71,05/2009/11,15.7,14.4,1,25.50611326
556,556,556,173021,98,0,8,34.27,-88.72,05/2009/6,0,22.3,1,26.98552263
557,557,557,173025,1,0,8,35.7,-88.13,05/2009/6,0.2,6.5,1,26.26228488
558,558,558,173031,10,0,8,33.82,-88.55,05/2009/6,0,41.1,1,3.101957739
559,559,559,169209,1,0,0,32.25,-109.9156,06/2009/29,2,2.2,1,117.6274065
560,560,560,161152,18,0,8,31.51,-82.85,04/2009/2,55.8,124.8,1,110.2339146
561,561,561,161154,13,0,8,31.28,-82.19,04/2009/2,108.3,206.3,1,177.8831063
562,562,562,167779,172,0,8,39.8621,-86.178,04/2009/6,49.2,5.2,1,11.45579759
563,563,563,179014,8,0,4,44.35,-117.26,06/2009/4,0,0.5,1,29.17131849
564,564,564,179429,1,0,6,44.44,-118.1,06/2009/13,1.6,4.2,1,9.749349075
565,565,565,179431,0,0,0,43.24,-117.42,06/2009/13,0.2,8.4,1,40.02785051
566,566,566,175335,2,0,8,37.2204,-93.0463,05/2009/1,7.1,19.3,1,19.32977584
567,567,567,175761,5,0,8,37.3352,-94.6335,05/2009/13,9.9,10,1,62.24286162
568,568,568,167694,8,0,6,39.8872,-87.3844,04/2009/5,0,27.2,1,32.81586166
569,569,569,174566,6,0,8,37.2615,-89.5327,06/2009/18,0,0,1,49.19942137
570,570,570,174584,43,0,8,37.01,-91.01,06/2009/9,10.5,6,1,25.17982553
571,571,571,169415,10,0,8,32.8064,-95.6078,05/2009/3,25.4,23.3,1,7.119282251
572,572,572,158163,27,0,8,31.94,-81.93,04/2009/2,23.9,188.9,1,138.6636991
573,573,573,158164,19,0,8,32.09,-82.12,04/2009/2,13.9,142.5,1,127.5971404
